OrderID,OrderDate,SalesPersonID,AreaID,ProductID,Quantity,UnitPrice,SalesAmount
O1400,6/26/2019,S005,A010,P008,10,234.20,2342.00
O1401,6/27/2019,S006,A001,P009,11,634.00,6974.00
O1402,6/27/2019,S007,A002,P010,12,521.00,6252.00
O1403,6/27/2019,S008,A003,P011,6,533.00,3198.00
O1404,6/28/2019,S009,A004,P012,2,51.00,102.00
O1405,6/28/2019,S010,A005,P001,3,100.00,300.00
O1406,6/28/2019,S011,A006,P002,4,200.00,800.00
O1407,6/29/2019,S012,A007,P003,8,250.00,2000.00
O1408,6/29/2019,S013,A008,P004,6,310.45,1862.70
O1409,6/29/2019,S014,A009,P005,12,53.00,636.00
O1410,6/30/2019,S015,A010,P006,7,120.00,840.00
O1411,6/30/2019,S001,A001,P007,10,234.51,2345.10
O1412,6/30/2019,S002,A002,P008,12,234.20,2810.40
O1413,6/30/2019,S003,A003,P009,5,634.00,3170.00
O1414,6/30/2019,S004,A004,P010,8,521.00,4168.00
O1415,7/1/2019,S005,A005,P011,10,533.00,5330.00
O1416,7/3/2019,S006,A006,P012,10,51.00,510.00
O1417,7/4/2019,S007,A007,P001,4,100.00,400.00
O1418,7/5/2019,S008,A008,P002,12,200.00,2400.00
O1419,7/5/2019,S009,A009,P003,10,250.00,2500.00
O1420,7/5/2019,S010,A010,P004,7,310.45,2173.15
O1421,7/5/2019,S011,A001,P005,10,53.00,530.00
O1422,7/6/2019,S012,A002,P006,10,120.00,1200.00
O1423,7/6/2019,S013,A003,P007,10,234.51,2345.10
O1424,7/6/2019,S014,A004,P008,5,234.20,1171.00
O1425,7/6/2019,S015,A005,P009,5,634.00,3170.00
O1426,7/6/2019,S001,A006,P010,5,521.00,2605.00
O1427,7/6/2019,S002,A007,P011,6,533.00,3198.00
O1428,7/7/2019,S003,A008,P012,5,51.00,255.00
O1429,7/7/2019,S004,A009,P001,10,100.00,1000.00
O1430,7/8/2019,S005,A010,P002,5,200.00,1000.00
O1431,7/8/2019,S006,A001,P003,4,250.00,1000.00
O1432,7/8/2019,S007,A002,P004,10,310.45,3104.50
O1433,7/9/2019,S008,A003,P005,4,53.00,212.00
O1434,7/9/2019,S009,A004,P006,4,120.00,480.00
O1435,7/10/2019,S010,A005,P007,1,234.51,234.51
O1436,7/10/2019,S011,A006,P008,3,234.20,702.60
O1437,7/10/2019,S012,A007,P009,9,634.00,5706.00
O1438,7/10/2019,S013,A008,P010,2,521.00,1042.00
O1439,7/10/2019,S014,A009,P011,10,533.00,5330.00
O1440,7/11/2019,S015,A010,P012,12,51.00,612.00
O1441,7/11/2019,S001,A001,P001,4,100.00,400.00
O1442,7/12/2019,S002,A002,P002,6,200.00,1200.00
O1443,7/12/2019,S003,A003,P003,6,250.00,1500.00
O1444,7/12/2019,S004,A004,P004,10,310.45,3104.50
O1445,7/12/2019,S005,A005,P005,4,53.00,212.00
O1446,7/13/2019,S006,A006,P006,7,120.00,840.00
O1447,7/13/2019,S007,A007,P007,12,234.51,2814.12
O1448,7/13/2019,S008,A008,P008,9,234.20,2107.80
O1449,7/14/2019,S009,A009,P009,5,634.00,3170.00
O1450,7/14/2019,S010,A010,P010,6,521.00,3126.00
O1451,7/14/2019,S011,A001,P011,12,533.00,6396.00
O1452,7/14/2019,S012,A002,P012,12,51.00,612.00
O1453,7/14/2019,S013,A003,P001,7,100.00,700.00
O1454,7/15/2019,S014,A004,P002,9,200.00,1800.00
O1455,7/15/2019,S015,A005,P003,2,250.00,500.00
O1456,7/18/2019,S001,A006,P004,1,310.45,310.45
O1457,7/19/2019,S002,A007,P005,12,53.00,636.00
O1458,7/20/2019,S003,A008,P006,8,120.00,960.00
O1459,7/20/2019,S004,A009,P007,5,234.51,1172.55
O1460,7/20/2019,S005,A010,P008,5,234.20,1171.00
O1461,7/20/2019,S006,A001,P009,2,634.00,1268.00
O1462,7/21/2019,S007,A002,P010,1,521.00,521.00
O1463,7/21/2019,S008,A003,P011,6,533.00,3198.00
O1464,7/21/2019,S009,A004,P012,3,51.00,153.00
O1465,7/21/2019,S010,A005,P001,11,100.00,1100.00
O1466,7/22/2019,S011,A006,P002,11,200.00,2200.00
O1467,7/22/2019,S012,A007,P003,7,250.00,1750.00
O1468,7/23/2019,S013,A008,P004,11,310.45,3414.95
O1469,7/23/2019,S014,A009,P005,1,53.00,53.00
O1470,7/23/2019,S015,A010,P006,2,120.00,240.00
O1471,7/23/2019,S001,A001,P007,11,234.51,2579.61
O1472,7/24/2019,S002,A002,P008,12,234.20,2810.40
O1473,7/24/2019,S003,A003,P009,9,634.00,5706.00
O1474,7/24/2019,S004,A004,P010,10,521.00,5210.00
O1475,7/24/2019,S005,A005,P011,6,533.00,3198.00
O1476,7/25/2019,S006,A006,P012,10,51.00,510.00
O1477,7/25/2019,S007,A007,P001,7,100.00,700.00
O1478,7/25/2019,S008,A008,P002,8,200.00,1600.00
O1479,7/25/2019,S009,A009,P003,6,250.00,1500.00
O1480,7/26/2019,S010,A010,P004,1,310.45,310.45
O1481,7/26/2019,S011,A001,P005,8,53.00,424.00
O1482,7/27/2019,S012,A002,P006,12,120.00,1440.00
O1483,7/27/2019,S013,A003,P007,1,234.51,234.51
O1484,7/27/2019,S014,A004,P008,10,234.20,2342.00
O1485,7/27/2019,S015,A005,P009,12,634.00,7608.00
O1486,7/27/2019,S001,A006,P010,8,521.00,4168.00
O1487,7/27/2019,S002,A007,P011,1,533.00,533.00
O1488,7/28/2019,S003,A008,P012,8,51.00,408.00
O1489,7/28/2019,S004,A009,P001,7,100.00,700.00
O1490,7/28/2019,S005,A010,P002,2,200.00,400.00
O1491,7/29/2019,S006,A001,P003,6,250.00,1500.00
O1492,7/29/2019,S007,A002,P004,11,310.45,3414.95
O1493,7/29/2019,S008,A003,P005,3,53.00,159.00
O1494,7/30/2019,S009,A004,P006,2,120.00,240.00
O1495,7/30/2019,S010,A005,P007,1,234.51,234.51
O1496,7/30/2019,S011,A006,P008,4,234.20,936.80
O1497,7/30/2019,S012,A007,P009,5,634.00,3170.00
O1498,7/30/2019,S013,A008,P010,8,521.00,4168.00
O1499,7/31/2019,S014,A009,P011,1,533.00,533.00
O1500,8/1/2019,S015,A010,P012,1,51.00,51.00
O1501,8/1/2019,S001,A001,P001,8,100.00,800.00
O1502,8/2/2019,S002,A002,P002,2,200.00,400.00
O1503,8/2/2019,S003,A003,P003,10,250.00,2500.00
O1504,8/2/2019,S004,A004,P004,7,310.45,2173.15
O1505,8/2/2019,S005,A005,P005,5,53.00,265.00
O1506,8/3/2019,S006,A006,P006,9,120.00,1080.00
O1507,8/3/2019,S007,A007,P007,1,234.51,234.51
O1508,8/4/2019,S008,A008,P008,11,234.20,2576.20
O1509,8/4/2019,S009,A009,P009,11,634.00,6974.00
O1510,8/5/2019,S010,A010,P010,3,521.00,1563.00
O1511,8/5/2019,S011,A001,P011,4,533.00,2132.00
O1512,8/5/2019,S012,A002,P012,4,51.00,204.00
O1513,8/5/2019,S013,A003,P001,9,100.00,900.00
O1514,8/5/2019,S014,A004,P002,8,200.00,1600.00
O1515,8/6/2019,S015,A005,P003,4,250.00,1000.00
O1516,8/6/2019,S001,A006,P004,12,310.45,3725.40
O1517,8/6/2019,S002,A007,P005,7,53.00,371.00
O1518,8/6/2019,S003,A008,P006,12,120.00,1440.00
O1519,8/7/2019,S004,A009,P007,11,234.51,2579.61
O1520,8/7/2019,S005,A010,P008,9,234.20,2107.80
O1521,8/8/2019,S006,A001,P009,12,634.00,7608.00
O1522,8/9/2019,S007,A002,P010,9,521.00,4689.00
O1523,8/9/2019,S008,A003,P011,4,533.00,2132.00
O1524,8/10/2019,S009,A004,P012,3,51.00,153.00
O1525,8/10/2019,S010,A005,P001,9,100.00,900.00
O1526,8/10/2019,S011,A006,P002,4,200.00,800.00
O1527,8/10/2019,S012,A007,P003,4,250.00,1000.00
O1528,8/10/2019,S013,A008,P004,10,310.45,3104.50
O1529,8/10/2019,S014,A009,P005,10,53.00,530.00
O1530,8/10/2019,S015,A010,P006,1,120.00,120.00
O1531,8/11/2019,S001,A001,P007,2,234.51,469.02
O1532,8/11/2019,S002,A002,P008,1,234.20,234.20
O1533,8/12/2019,S003,A003,P009,3,634.00,1902.00
O1534,8/13/2019,S004,A004,P010,4,521.00,2084.00
O1535,8/13/2019,S005,A005,P011,9,533.00,4797.00
O1536,8/13/2019,S006,A006,P012,11,51.00,561.00
O1537,8/13/2019,S007,A007,P001,11,100.00,1100.00
O1538,8/13/2019,S008,A008,P002,2,200.00,400.00
O1539,8/13/2019,S009,A009,P003,12,250.00,3000.00
O1540,8/13/2019,S010,A010,P004,5,310.45,1552.25
O1541,8/13/2019,S011,A001,P005,2,53.00,106.00
O1542,8/14/2019,S012,A002,P006,10,120.00,1200.00
O1543,8/14/2019,S013,A003,P007,7,234.51,1641.57
O1544,8/14/2019,S014,A004,P008,4,234.20,936.80
O1545,8/14/2019,S015,A005,P009,7,634.00,4438.00
O1546,8/14/2019,S001,A006,P010,9,521.00,4689.00
O1547,8/15/2019,S002,A007,P011,12,533.00,6396.00
O1548,8/15/2019,S003,A008,P012,5,51.00,255.00
O1549,8/16/2019,S004,A009,P001,9,100.00,900.00
O1550,8/16/2019,S005,A010,P002,7,200.00,1400.00
O1551,8/16/2019,S006,A001,P003,2,250.00,500.00
O1552,8/17/2019,S007,A002,P004,8,310.45,2483.60
O1553,8/17/2019,S008,A003,P005,6,53.00,318.00
O1554,8/17/2019,S009,A004,P006,2,120.00,240.00
O1555,8/18/2019,S010,A005,P007,7,234.51,1641.57
O1556,8/18/2019,S011,A006,P008,11,234.20,2576.20
O1557,8/19/2019,S012,A007,P009,12,634.00,7608.00
O1558,8/19/2019,S013,A008,P010,4,521.00,2084.00
O1559,8/20/2019,S014,A009,P011,8,533.00,4264.00
O1560,8/20/2019,S015,A010,P012,8,51.00,408.00
O1561,8/21/2019,S001,A001,P001,4,100.00,400.00
O1562,8/21/2019,S002,A002,P002,5,200.00,1000.00
O1563,8/22/2019,S003,A003,P003,2,250.00,500.00
O1564,8/23/2019,S004,A004,P004,9,310.45,2794.05
O1565,8/23/2019,S005,A005,P005,4,53.00,212.00
O1566,8/23/2019,S006,A006,P006,3,120.00,360.00
O1567,8/23/2019,S007,A007,P007,2,234.51,469.02
O1568,8/23/2019,S008,A008,P008,1,234.20,234.20
O1569,8/23/2019,S009,A009,P009,7,634.00,4438.00
O1570,8/24/2019,S010,A010,P010,4,521.00,2084.00
O1571,8/25/2019,S011,A001,P011,12,533.00,6396.00
O1572,8/25/2019,S012,A002,P012,8,51.00,408.00
O1573,8/25/2019,S013,A003,P001,10,100.00,1000.00
O1574,8/26/2019,S014,A004,P002,10,200.00,2000.00
O1575,8/26/2019,S015,A005,P003,7,250.00,1750.00
O1576,8/26/2019,S001,A006,P004,5,310.45,1552.25
O1577,8/26/2019,S002,A007,P005,12,53.00,636.00
O1578,8/27/2019,S003,A008,P006,2,120.00,240.00
O1579,8/27/2019,S004,A009,P007,7,234.51,1641.57
O1580,8/27/2019,S005,A010,P008,3,234.20,702.60
O1581,8/27/2019,S006,A001,P009,5,634.00,3170.00
O1582,8/27/2019,S007,A002,P010,9,521.00,4689.00
O1583,8/28/2019,S008,A003,P011,10,533.00,5330.00
O1584,8/28/2019,S009,A004,P012,10,51.00,510.00
O1585,8/28/2019,S010,A005,P001,4,100.00,400.00
O1586,8/29/2019,S011,A006,P002,5,200.00,1000.00
O1587,8/29/2019,S012,A007,P003,4,250.00,1000.00
O1588,8/29/2019,S013,A008,P004,7,310.45,2173.15
O1589,8/30/2019,S014,A009,P005,9,53.00,477.00
O1590,8/30/2019,S015,A010,P006,4,120.00,480.00
O1591,8/30/2019,S001,A001,P007,1,234.51,234.51
O1592,8/31/2019,S002,A002,P008,3,234.20,702.60
O1593,8/31/2019,S003,A003,P009,5,634.00,3170.00
O1594,8/31/2019,S004,A004,P010,1,521.00,521.00
O1595,9/1/2019,S005,A005,P011,9,533.00,4797.00
O1596,9/2/2019,S006,A006,P012,4,51.00,204.00
O1597,9/2/2019,S007,A007,P001,6,100.00,600.00
O1598,9/2/2019,S008,A008,P002,11,200.00,2200.00
O1599,9/3/2019,S009,A009,P003,9,250.00,2250.00
O1600,9/4/2019,S010,A010,P004,7,310.45,2173.15
O1601,9/4/2019,S011,A001,P005,4,53.00,212.00
O1602,9/4/2019,S012,A002,P006,10,120.00,1200.00
O1603,9/4/2019,S013,A003,P007,11,234.51,2579.61
O1604,9/5/2019,S014,A004,P008,9,234.20,2107.80
O1605,9/5/2019,S015,A005,P009,6,634.00,3804.00
O1606,9/5/2019,S001,A006,P010,9,521.00,4689.00
O1607,9/5/2019,S002,A007,P011,4,533.00,2132.00
O1608,9/5/2019,S003,A008,P012,7,51.00,357.00
O1609,9/5/2019,S004,A009,P001,8,100.00,800.00
O1610,9/8/2019,S005,A010,P002,3,200.00,600.00
O1611,9/8/2019,S006,A001,P003,1,250.00,250.00
O1612,9/9/2019,S007,A002,P004,9,310.45,2794.05
O1613,9/9/2019,S008,A003,P005,8,53.00,424.00
O1614,9/10/2019,S009,A004,P006,4,120.00,480.00
O1615,9/11/2019,S010,A005,P007,6,234.51,1407.06
O1616,9/13/2019,S011,A006,P008,5,234.20,1171.00
O1617,9/13/2019,S012,A007,P009,5,634.00,3170.00
O1618,9/13/2019,S013,A008,P010,1,521.00,521.00
O1619,9/13/2019,S014,A009,P011,8,533.00,4264.00
O1620,9/13/2019,S015,A010,P012,9,51.00,459.00
O1621,9/13/2019,S001,A001,P001,2,100.00,200.00
O1622,9/13/2019,S002,A002,P002,4,200.00,800.00
O1623,9/13/2019,S003,A003,P003,10,250.00,2500.00
O1624,9/14/2019,S004,A004,P004,12,310.45,3725.40
O1625,9/16/2019,S005,A005,P005,6,53.00,318.00
O1626,9/17/2019,S006,A006,P006,12,120.00,1440.00
O1627,9/18/2019,S007,A007,P007,7,234.51,1641.57
O1628,9/19/2019,S008,A008,P008,5,234.20,1171.00
O1629,9/19/2019,S009,A009,P009,8,634.00,5072.00
O1630,9/19/2019,S010,A010,P010,11,521.00,5731.00
O1631,9/20/2019,S011,A001,P011,8,533.00,4264.00
O1632,9/20/2019,S012,A002,P012,8,51.00,408.00
O1633,9/20/2019,S013,A003,P001,12,100.00,1200.00
O1634,9/21/2019,S014,A004,P002,3,200.00,600.00
O1635,9/21/2019,S015,A005,P003,11,250.00,2750.00
O1636,9/22/2019,S001,A006,P004,11,310.45,3414.95
O1637,9/23/2019,S002,A007,P005,5,53.00,265.00
O1638,9/23/2019,S003,A008,P006,3,120.00,360.00
O1639,9/23/2019,S004,A009,P007,12,234.51,2814.12
O1640,9/24/2019,S005,A010,P008,12,234.20,2810.40
O1641,9/24/2019,S006,A001,P009,7,634.00,4438.00
O1642,9/24/2019,S007,A002,P010,5,521.00,2605.00
O1643,9/24/2019,S008,A003,P011,4,533.00,2132.00
O1644,9/24/2019,S009,A004,P012,2,51.00,102.00
O1645,9/25/2019,S010,A005,P001,2,100.00,200.00
O1646,9/25/2019,S011,A006,P002,11,200.00,2200.00
O1647,9/26/2019,S012,A007,P003,1,250.00,250.00
O1648,9/26/2019,S013,A008,P004,6,310.45,1862.70
O1649,9/26/2019,S014,A009,P005,1,53.00,53.00
O1650,9/26/2019,S015,A010,P006,11,120.00,1320.00
O1651,9/28/2019,S001,A001,P007,8,234.51,1876.08
O1652,9/28/2019,S002,A002,P008,2,234.20,468.40
O1653,9/28/2019,S003,A003,P009,12,634.00,7608.00
O1654,9/28/2019,S004,A004,P010,4,521.00,2084.00
O1655,9/28/2019,S005,A005,P011,3,533.00,1599.00
O1656,9/28/2019,S006,A006,P012,7,51.00,357.00
O1657,9/29/2019,S007,A007,P001,3,100.00,300.00
O1658,9/29/2019,S008,A008,P002,9,200.00,1800.00
O1659,9/29/2019,S009,A009,P003,1,250.00,250.00
O1660,9/29/2019,S010,A010,P004,10,310.45,3104.50
O1661,9/29/2019,S011,A001,P005,2,53.00,106.00
O1662,9/29/2019,S012,A002,P006,2,120.00,240.00
O1663,9/30/2019,S013,A003,P007,11,234.51,2579.61
O1664,10/1/2019,S014,A004,P008,2,234.20,468.40
O1665,10/1/2019,S015,A005,P009,1,634.00,634.00
O1666,10/2/2019,S001,A006,P010,8,521.00,4168.00
O1667,10/2/2019,S002,A007,P011,7,533.00,3731.00
O1668,10/3/2019,S003,A008,P012,2,51.00,102.00
O1669,10/3/2019,S004,A009,P001,9,100.00,900.00
O1670,10/3/2019,S005,A010,P002,3,200.00,600.00
O1671,10/3/2019,S006,A001,P003,5,250.00,1250.00
O1672,10/3/2019,S007,A002,P004,8,310.45,2483.60
O1673,10/3/2019,S008,A003,P005,7,53.00,371.00
O1674,10/4/2019,S009,A004,P006,1,120.00,120.00
O1675,10/5/2019,S010,A005,P007,7,234.51,1641.57
O1676,10/5/2019,S011,A006,P008,9,234.20,2107.80
O1677,10/6/2019,S012,A007,P009,8,634.00,5072.00
O1678,10/6/2019,S013,A008,P010,9,521.00,4689.00
O1679,10/6/2019,S014,A009,P011,4,533.00,2132.00
O1680,10/6/2019,S015,A010,P012,11,51.00,561.00
O1681,10/6/2019,S001,A001,P001,8,100.00,800.00
O1682,10/6/2019,S002,A002,P002,8,200.00,1600.00
O1683,10/6/2019,S003,A003,P003,9,250.00,2250.00
O1684,10/7/2019,S004,A004,P004,2,310.45,620.90
O1685,10/7/2019,S005,A005,P005,4,53.00,212.00
O1686,10/7/2019,S006,A006,P006,9,120.00,1080.00
O1687,10/8/2019,S007,A007,P007,4,234.51,938.04
O1688,10/8/2019,S008,A008,P008,2,234.20,468.40
O1689,10/8/2019,S009,A009,P009,9,634.00,5706.00
O1690,10/9/2019,S010,A010,P010,10,521.00,5210.00
O1691,10/9/2019,S011,A001,P011,10,533.00,5330.00
O1692,10/10/2019,S012,A002,P012,1,51.00,51.00
O1693,10/10/2019,S013,A003,P001,10,100.00,1000.00
O1694,10/10/2019,S014,A004,P002,5,200.00,1000.00
O1695,10/10/2019,S015,A005,P003,1,250.00,250.00
O1696,10/11/2019,S001,A006,P004,6,310.45,1862.70
O1697,10/11/2019,S002,A007,P005,1,53.00,53.00
O1698,10/11/2019,S003,A008,P006,3,120.00,360.00
O1699,10/11/2019,S004,A009,P007,4,234.51,938.04
O1700,10/12/2019,S005,A010,P008,12,234.20,2810.40
O1701,10/13/2019,S006,A001,P009,10,634.00,6340.00
O1702,10/13/2019,S007,A002,P010,10,521.00,5210.00
O1703,10/14/2019,S008,A003,P011,12,533.00,6396.00
O1704,10/14/2019,S009,A004,P012,8,51.00,408.00
O1705,10/14/2019,S010,A005,P001,11,100.00,1100.00
O1706,10/15/2019,S011,A006,P002,7,200.00,1400.00
O1707,10/15/2019,S012,A007,P003,10,250.00,2500.00
O1708,10/15/2019,S013,A008,P004,5,310.45,1552.25
O1709,10/15/2019,S014,A009,P005,2,53.00,106.00
O1710,10/16/2019,S015,A010,P006,10,120.00,1200.00
O1711,10/17/2019,S001,A001,P007,6,234.51,1407.06
O1712,10/18/2019,S002,A002,P008,3,234.20,702.60
O1713,10/19/2019,S003,A003,P009,11,634.00,6974.00
O1714,10/19/2019,S004,A004,P010,11,521.00,5731.00
O1715,10/19/2019,S005,A005,P011,5,533.00,2665.00
O1716,10/19/2019,S006,A006,P012,7,51.00,357.00
O1717,10/20/2019,S007,A007,P001,2,100.00,200.00
O1718,10/20/2019,S008,A008,P002,3,200.00,600.00
O1719,10/21/2019,S009,A009,P003,2,250.00,500.00
O1720,10/21/2019,S010,A010,P004,4,310.45,1241.80
O1721,10/21/2019,S011,A001,P005,3,53.00,159.00
O1722,10/21/2019,S012,A002,P006,12,120.00,1440.00
O1723,10/22/2019,S013,A003,P007,9,234.51,2110.59
O1724,10/22/2019,S014,A004,P008,10,234.20,2342.00
O1725,10/22/2019,S015,A005,P009,2,634.00,1268.00
O1726,10/23/2019,S001,A006,P010,6,521.00,3126.00
O1727,10/23/2019,S002,A007,P011,7,533.00,3731.00
O1728,10/23/2019,S003,A008,P012,6,51.00,306.00
O1729,10/24/2019,S004,A009,P001,7,100.00,700.00
O1730,10/24/2019,S005,A010,P002,3,200.00,600.00
O1731,10/25/2019,S006,A001,P003,6,250.00,1500.00
O1732,10/26/2019,S007,A002,P004,8,310.45,2483.60
O1733,10/26/2019,S008,A003,P005,5,53.00,265.00
O1734,10/26/2019,S009,A004,P006,11,120.00,1320.00
O1735,10/28/2019,S010,A005,P007,3,234.51,703.53
O1736,10/28/2019,S011,A006,P008,3,234.20,702.60
O1737,10/28/2019,S012,A007,P009,1,634.00,634.00
O1738,10/28/2019,S013,A008,P010,2,521.00,1042.00
O1739,10/29/2019,S014,A009,P011,9,533.00,4797.00
O1740,10/29/2019,S015,A010,P012,3,51.00,153.00
O1741,10/31/2019,S001,A001,P001,11,100.00,1100.00
O1742,10/31/2019,S002,A002,P002,8,200.00,1600.00
O1743,10/31/2019,S003,A003,P003,4,250.00,1000.00
O1744,10/31/2019,S004,A004,P004,7,310.45,2173.15
O1745,11/1/2019,S005,A005,P005,8,53.00,424.00
O1746,11/1/2019,S006,A006,P006,12,120.00,1440.00
O1747,11/2/2019,S007,A007,P007,8,234.51,1876.08
O1748,11/3/2019,S008,A008,P008,12,234.20,2810.40
O1749,11/4/2019,S009,A009,P009,9,634.00,5706.00
O1750,11/4/2019,S010,A010,P010,8,521.00,4168.00
O1751,11/5/2019,S011,A001,P011,3,533.00,1599.00
O1752,11/5/2019,S012,A002,P012,12,51.00,612.00
O1753,11/6/2019,S013,A003,P001,3,100.00,300.00
O1754,11/7/2019,S014,A004,P002,3,200.00,600.00
O1755,11/8/2019,S015,A005,P003,1,250.00,250.00
O1756,11/9/2019,S001,A006,P004,5,310.45,1552.25
O1757,11/9/2019,S002,A007,P005,10,53.00,530.00
O1758,11/9/2019,S003,A008,P006,5,120.00,600.00
O1759,11/9/2019,S004,A009,P007,7,234.51,1641.57
O1760,11/10/2019,S005,A010,P008,5,234.20,1171.00
O1761,11/10/2019,S006,A001,P009,10,634.00,6340.00
O1762,11/10/2019,S007,A002,P010,2,521.00,1042.00
O1763,11/10/2019,S008,A003,P011,1,533.00,533.00
O1764,11/11/2019,S009,A004,P012,11,51.00,561.00
O1765,11/11/2019,S010,A005,P001,4,100.00,400.00
O1766,11/11/2019,S011,A006,P002,6,200.00,1200.00
O1767,11/11/2019,S012,A007,P003,11,250.00,2750.00
O1768,11/12/2019,S013,A008,P004,12,310.45,3725.40
O1769,11/12/2019,S014,A009,P005,1,53.00,53.00
O1770,11/13/2019,S015,A010,P006,6,120.00,720.00
O1771,11/13/2019,S001,A001,P007,10,234.51,2345.10
O1772,11/13/2019,S002,A002,P008,9,234.20,2107.80
O1773,11/13/2019,S003,A003,P009,8,634.00,5072.00
O1774,11/14/2019,S004,A004,P010,7,521.00,3647.00
O1775,11/14/2019,S005,A005,P011,4,533.00,2132.00
O1776,11/15/2019,S006,A006,P012,6,51.00,306.00
O1777,11/15/2019,S007,A007,P001,7,100.00,700.00
O1778,11/15/2019,S008,A008,P002,11,200.00,2200.00
O1779,11/15/2019,S009,A009,P003,8,250.00,2000.00
O1780,11/16/2019,S010,A010,P004,8,310.45,2483.60
O1781,11/16/2019,S011,A001,P005,9,53.00,477.00
O1782,11/16/2019,S012,A002,P006,3,120.00,360.00
O1783,11/16/2019,S013,A003,P007,12,234.51,2814.12
O1784,11/16/2019,S014,A004,P008,12,234.20,2810.40
O1785,11/16/2019,S015,A005,P009,7,634.00,4438.00
O1786,11/17/2019,S001,A006,P010,8,521.00,4168.00
O1787,11/18/2019,S002,A007,P011,4,533.00,2132.00
O1788,11/18/2019,S003,A008,P012,2,51.00,102.00
O1789,11/18/2019,S004,A009,P001,7,100.00,700.00
O1790,11/19/2019,S005,A010,P002,5,200.00,1000.00
O1791,11/19/2019,S006,A001,P003,5,250.00,1250.00
O1792,11/19/2019,S007,A002,P004,7,310.45,2173.15
O1793,11/19/2019,S008,A003,P005,9,53.00,477.00
O1794,11/19/2019,S009,A004,P006,12,120.00,1440.00
O1795,11/20/2019,S010,A005,P007,7,234.51,1641.57
O1796,11/20/2019,S011,A006,P008,7,234.20,1639.40
O1797,11/21/2019,S012,A007,P009,3,634.00,1902.00
O1798,11/22/2019,S013,A008,P010,3,521.00,1563.00
O1799,11/22/2019,S014,A009,P011,12,533.00,6396.00
O1800,11/22/2019,S015,A010,P012,8,51.00,408.00
O1801,11/23/2019,S001,A001,P001,3,100.00,300.00
O1802,11/23/2019,S002,A002,P002,3,200.00,600.00
O1803,11/23/2019,S003,A003,P003,6,250.00,1500.00
O1804,11/23/2019,S004,A004,P004,3,310.45,931.35
O1805,11/23/2019,S005,A005,P005,8,53.00,424.00
O1806,11/23/2019,S006,A006,P006,3,120.00,360.00
O1807,11/24/2019,S007,A007,P007,7,234.51,1641.57
O1808,11/24/2019,S008,A008,P008,12,234.20,2810.40
O1809,11/26/2019,S009,A009,P009,7,634.00,4438.00
O1810,11/26/2019,S010,A010,P010,3,521.00,1563.00
O1811,11/26/2019,S011,A001,P011,8,533.00,4264.00
O1812,11/27/2019,S012,A002,P012,5,51.00,255.00
O1813,11/28/2019,S013,A003,P001,11,100.00,1100.00
O1814,11/28/2019,S014,A004,P002,2,200.00,400.00
O1815,11/28/2019,S015,A005,P003,1,250.00,250.00
O1816,11/29/2019,S001,A006,P004,10,310.45,3104.50
O1817,11/29/2019,S002,A007,P005,5,53.00,265.00
O1818,12/1/2019,S003,A008,P006,3,120.00,360.00
O1819,12/2/2019,S004,A009,P007,11,234.51,2579.61
O1820,12/2/2019,S005,A010,P008,7,234.20,1639.40
O1821,12/2/2019,S006,A001,P009,2,634.00,1268.00
O1822,12/3/2019,S007,A002,P010,12,521.00,6252.00
O1823,12/3/2019,S008,A003,P011,9,533.00,4797.00
O1824,12/3/2019,S009,A004,P012,5,51.00,255.00
O1825,12/4/2019,S010,A005,P001,2,100.00,200.00
O1826,12/4/2019,S011,A006,P002,5,200.00,1000.00
O1827,12/4/2019,S012,A007,P003,1,250.00,250.00
O1828,12/5/2019,S013,A008,P004,8,310.45,2483.60
O1829,12/5/2019,S014,A009,P005,8,53.00,424.00
O1830,12/5/2019,S015,A010,P006,7,120.00,840.00
O1831,12/5/2019,S001,A001,P007,5,234.51,1172.55
O1832,12/6/2019,S002,A002,P008,9,234.20,2107.80
O1833,12/6/2019,S003,A003,P009,1,634.00,634.00
O1834,12/6/2019,S004,A004,P010,7,521.00,3647.00
O1835,12/6/2019,S005,A005,P011,4,533.00,2132.00
O1836,12/7/2019,S006,A006,P012,2,51.00,102.00
O1837,12/7/2019,S007,A007,P001,11,100.00,1100.00
O1838,12/8/2019,S008,A008,P002,6,200.00,1200.00
O1839,12/8/2019,S009,A009,P003,3,250.00,750.00
O1840,12/8/2019,S010,A010,P004,11,310.45,3414.95
O1841,12/8/2019,S011,A001,P005,10,53.00,530.00
O1842,12/8/2019,S012,A002,P006,4,120.00,480.00
O1843,12/9/2019,S013,A003,P007,6,234.51,1407.06
O1844,12/10/2019,S014,A004,P008,12,234.20,2810.40
O1845,12/11/2019,S015,A005,P009,1,634.00,634.00
O1846,12/12/2019,S001,A006,P010,8,521.00,4168.00
O1847,12/13/2019,S002,A007,P011,9,533.00,4797.00
O1848,12/13/2019,S003,A008,P012,7,51.00,357.00
O1849,12/13/2019,S004,A009,P001,10,100.00,1000.00
O1850,12/13/2019,S005,A010,P002,3,200.00,600.00
O1851,12/14/2019,S006,A001,P003,5,250.00,1250.00
O1852,12/14/2019,S007,A002,P004,11,310.45,3414.95
O1853,12/16/2019,S008,A003,P005,5,53.00,265.00
O1854,12/16/2019,S009,A004,P006,12,120.00,1440.00
O1855,12/16/2019,S010,A005,P007,12,234.51,2814.12
